scaling_method,dataset_type,dataset_name,label,model,train_samples,test_samples,PLCC,SRCC,KRCC,RMSE
minmax,all_features,all_features_minmax,B,mlp,800,200,0.7195670923027786,0.7055708512679153,0.5194800447867766,0.5739226985138357
minmax,all_features,all_features_minmax,SR,linear_regression,800,200,0.07710574235274929,0.12489996557675254,0.08495878426865522,1.8819531451839087
minmax,all_features,all_features_minmax,SR,ridge_regression,800,200,0.6833591687901625,0.6925569887001692,0.5092499909121168,0.4964351582212483
minmax,all_features,all_features_minmax,SR,svr,800,200,0.729382290589593,0.7273498433740976,0.5450432775389111,0.4719853810723043
minmax,all_features,all_features_minmax,SR,random_forest,800,200,0.6370533901263831,0.6236373004984985,0.44761716871485563,0.5351441790955936
minmax,all_features,all_features_minmax,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
minmax,all_features,all_features_minmax,SR,mlp,800,200,0.6191460734430742,0.6276604282328958,0.4573698338912575,0.5356197214475668
minmax,all_features,all_features_minmax,S,linear_regression,800,200,0.39010395442164364,0.3870834673993944,0.2714709285301382,1.4403065446346581
minmax,all_features,all_features_minmax,S,ridge_regression,800,200,0.8345620786763095,0.8474153209447528,0.6509874876303982,0.43315612525574465
minmax,all_features,all_features_minmax,S,svr,800,200,0.8281059435351038,0.8350992538060205,0.6327956186692892,0.44233430302615206
minmax,all_features,all_features_minmax,S,random_forest,800,200,0.7741771304373386,0.7702983351823477,0.5685712857071425,0.49597475556789417
minmax,all_features,all_features_minmax,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
minmax,all_features,all_features_minmax,S,mlp,800,200,0.84108088476147,0.8384638404441274,0.6409367312982939,0.42520146523986463
minmax,all_features,all_features_minmax,U,linear_regression,800,200,0.2636459917449613,0.29265144380578273,0.20230379944271895,1.6085220374657823
minmax,all_features,all_features_minmax,U,ridge_regression,800,200,0.8109768655286659,0.8155208733555644,0.6170718576736142,0.45846287795335666
minmax,all_features,all_features_minmax,U,svr,800,200,0.8177726798062008,0.822203663222703,0.6285400989150213,0.44971250614115893
minmax,all_features,all_features_minmax,U,random_forest,800,200,0.7399121590604595,0.730527936772591,0.5390073383461402,0.5289224461752268
minmax,all_features,all_features_minmax,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
minmax,all_features,all_features_minmax,U,mlp,800,200,0.8261055544994542,0.8275408947260207,0.6278359086633559,0.4400063694539181
minmax,all_features,all_features_minmax,O,linear_regression,800,200,0.4317164395408204,0.4364654766072198,0.30526718789166796,1.7371054581938883
minmax,all_features,all_features_minmax,O,ridge_regression,800,200,0.8381266350653216,0.843090326728364,0.6478945340115535,0.5886868813501939
minmax,all_features,all_features_minmax,O,svr,800,200,0.8301467905583345,0.8308446144517303,0.6421622890074932,0.6050340495790097
minmax,all_features,all_features_minmax,O,random_forest,800,200,0.7851254936164368,0.7779946193601196,0.5878568100216587,0.6740676566565491
minmax,all_features,all_features_minmax,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
minmax,all_features,all_features_minmax,O,mlp,800,200,0.8645763684629401,0.8601827219676736,0.6718291710460509,0.5421646377690067
minmax,by_component,by_component_minmax,TSV,linear_regression,800,200,0.4671397933927416,0.4423385882425289,0.3080909909909409,1.0401373560088802
minmax,by_component,by_component_minmax,TSV,ridge_regression,800,200,0.8463267149728977,0.8288646079321988,0.6449036074277311,0.3553155487712087
minmax,by_component,by_component_minmax,TSV,svr,800,200,0.8442006545437829,0.8220722649166681,0.6381633310533987,0.3656966961763263
minmax,by_component,by_component_minmax,TSV,random_forest,800,200,0.7908579327536637,0.7597021152038285,0.5755894220260142,0.40607526228131874
minmax,by_component,by_component_minmax,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
minmax,by_component,by_component_minmax,TSV,mlp,800,200,0.8503694814104088,0.8243433796086985,0.6423885789298458,0.35269951255682225
minmax,by_component,by_component_minmax,B,linear_regression,800,200,0.3187622103317943,0.3363811621197981,0.22194316232450173,2.1373343732350425
minmax,by_component,by_component_minmax,B,ridge_regression,800,200,0.7143231813091715,0.6909585303936883,0.5055708002814262,0.5685883081044614
minmax,by_component,by_component_minmax,B,svr,800,200,0.6973868337052658,0.664409426274636,0.4808768517030871,0.5833213260339857
minmax,by_component,by_component_minmax,B,random_forest,800,200,0.6529429104157688,0.6047022575507853,0.4376372437842809,0.6229449446348294
minmax,by_component,by_component_minmax,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
minmax,by_component,by_component_minmax,B,mlp,800,200,0.7195670923027786,0.7055708512679153,0.5194800447867766,0.5739226985138357
minmax,by_component,by_component_minmax,SR,linear_regression,800,200,0.07710574235274929,0.12489996557675254,0.08495878426865522,1.8819531451839087
minmax,by_component,by_component_minmax,SR,ridge_regression,800,200,0.6833591687901625,0.6925569887001692,0.5092499909121168,0.4964351582212483
minmax,by_component,by_component_minmax,SR,svr,800,200,0.729382290589593,0.7273498433740976,0.5450432775389111,0.4719853810723043
minmax,by_component,by_component_minmax,SR,random_forest,800,200,0.6370533901263831,0.6236373004984985,0.44761716871485563,0.5351441790955936
minmax,by_component,by_component_minmax,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
minmax,by_component,by_component_minmax,SR,mlp,800,200,0.6191460734430742,0.6276604282328958,0.4573698338912575,0.5356197214475668
minmax,by_component,by_component_minmax,S,linear_regression,800,200,0.39010395442164364,0.3870834673993944,0.2714709285301382,1.4403065446346581
minmax,by_component,by_component_minmax,S,ridge_regression,800,200,0.8345620786763095,0.8474153209447528,0.6509874876303982,0.43315612525574465
minmax,by_component,by_component_minmax,S,svr,800,200,0.8281059435351038,0.8350992538060205,0.6327956186692892,0.44233430302615206
minmax,by_component,by_component_minmax,S,random_forest,800,200,0.7741771304373386,0.7702983351823477,0.5685712857071425,0.49597475556789417
minmax,by_component,by_component_minmax,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
minmax,by_component,by_component_minmax,S,mlp,800,200,0.84108088476147,0.8384638404441274,0.6409367312982939,0.42520146523986463
minmax,by_component,by_component_minmax,U,linear_regression,800,200,0.2636459917449613,0.29265144380578273,0.20230379944271895,1.6085220374657823
minmax,by_component,by_component_minmax,U,ridge_regression,800,200,0.8109768655286659,0.8155208733555644,0.6170718576736142,0.45846287795335666
minmax,by_component,by_component_minmax,U,svr,800,200,0.8177726798062008,0.822203663222703,0.6285400989150213,0.44971250614115893
minmax,by_component,by_component_minmax,U,random_forest,800,200,0.7399121590604595,0.730527936772591,0.5390073383461402,0.5289224461752268
minmax,by_component,by_component_minmax,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
minmax,by_component,by_component_minmax,U,mlp,800,200,0.8261055544994542,0.8275408947260207,0.6278359086633559,0.4400063694539181
minmax,by_component,by_component_minmax,O,linear_regression,800,200,0.4317164395408204,0.4364654766072198,0.30526718789166796,1.7371054581938883
minmax,by_component,by_component_minmax,O,ridge_regression,800,200,0.8381266350653216,0.843090326728364,0.6478945340115535,0.5886868813501939
minmax,by_component,by_component_minmax,O,svr,800,200,0.8301467905583345,0.8308446144517303,0.6421622890074932,0.6050340495790097
minmax,by_component,by_component_minmax,O,random_forest,800,200,0.7851254936164368,0.7779946193601196,0.5878568100216587,0.6740676566565491
minmax,by_component,by_component_minmax,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
minmax,by_component,by_component_minmax,O,mlp,800,200,0.8645763684629401,0.8601827219676736,0.6718291710460509,0.5421646377690067
minmax,s_only,s_only_minmax,TSV,linear_regression,800,200,0.5626690771532601,0.5846342742209371,0.41613661526009044,0.7665116532474545
minmax,s_only,s_only_minmax,TSV,ridge_regression,800,200,0.842989702064372,0.8259132088855874,0.6432939891890845,0.3603201703812876
minmax,s_only,s_only_minmax,TSV,svr,800,200,0.8427563757426267,0.8199624083682264,0.6382639321933141,0.36146248001629977
minmax,s_only,s_only_minmax,TSV,random_forest,800,200,0.7908579327536637,0.7597021152038285,0.5755894220260142,0.40607526228131874
minmax,s_only,s_only_minmax,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
minmax,s_only,s_only_minmax,TSV,mlp,800,200,0.8410678491312953,0.8219837604471636,0.6367549150945829,0.3633864945133464
minmax,s_only,s_only_minmax,B,linear_regression,800,200,0.3985482155155863,0.4091644865748944,0.28382922121062526,1.4335695121358099
minmax,s_only,s_only_minmax,B,ridge_regression,800,200,0.6936179830172198,0.6807116788222695,0.4985153864019008,0.5871782582458575
minmax,s_only,s_only_minmax,B,svr,800,200,0.6822913718912175,0.660745282366695,0.4801713103151345,0.5944100567221775
minmax,s_only,s_only_minmax,B,random_forest,800,200,0.6529184621838771,0.6047022575507853,0.4376372437842809,0.6229715255406248
minmax,s_only,s_only_minmax,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
minmax,s_only,s_only_minmax,B,mlp,800,200,0.7050244293597078,0.6739617031769141,0.488335432090014,0.5952930524913463
minmax,s_only,s_only_minmax,SR,linear_regression,800,200,0.26933461098282885,0.28882967034861373,0.19877339230666433,1.2177127048960943
minmax,s_only,s_only_minmax,SR,ridge_regression,800,200,0.6865254718337249,0.6954280798573789,0.5061331597732667,0.49375726140612564
minmax,s_only,s_only_minmax,SR,svr,800,200,0.7155267769049246,0.7269613310388221,0.5301629224244011,0.4744952858794361
minmax,s_only,s_only_minmax,SR,random_forest,800,200,0.6370533901263831,0.6236373004984985,0.44761716871485563,0.5351441790955936
minmax,s_only,s_only_minmax,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
minmax,s_only,s_only_minmax,SR,mlp,800,200,0.7047205001256794,0.7179887961606354,0.5201086284281106,0.48871189015857336
minmax,s_only,s_only_minmax,S,linear_regression,800,200,0.5134182678515216,0.5196793817442261,0.3663500683052032,1.0063338995592819
minmax,s_only,s_only_minmax,S,ridge_regression,800,200,0.8152271787624437,0.8207716348698288,0.6223428320839008,0.45416225891902756
minmax,s_only,s_only_minmax,S,svr,800,200,0.8275678507969072,0.8291088495531093,0.6349062774990312,0.4422022761670765
minmax,s_only,s_only_minmax,S,random_forest,800,200,0.7741771304373386,0.7702983351823477,0.5685712857071425,0.49597475556789417
minmax,s_only,s_only_minmax,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
minmax,s_only,s_only_minmax,S,mlp,800,200,0.8210376215731421,0.8241797226280896,0.6289763312630896,0.4578842585483397
minmax,s_only,s_only_minmax,U,linear_regression,800,200,0.3791668152584458,0.398931053701805,0.28388927002851955,1.1008791664565296
minmax,s_only,s_only_minmax,U,ridge_regression,800,200,0.7950570964030382,0.7987501459224308,0.6072131941502991,0.4735427741833293
minmax,s_only,s_only_minmax,U,svr,800,200,0.8003474132339445,0.8021597938164837,0.6030886512476877,0.46824641620852936
minmax,s_only,s_only_minmax,U,random_forest,800,200,0.7399147675271822,0.730527936772591,0.5390073383461402,0.5289202666549009
minmax,s_only,s_only_minmax,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
minmax,s_only,s_only_minmax,U,mlp,800,200,0.795557223033899,0.8095198630607298,0.6103317509791029,0.4731447493475884
minmax,s_only,s_only_minmax,O,linear_regression,800,200,0.5001545466881587,0.5631340083545894,0.4037210099789494,1.333265434094967
minmax,s_only,s_only_minmax,O,ridge_regression,800,200,0.8252021556835311,0.8308251137155759,0.6405532377782832,0.611714195478518
minmax,s_only,s_only_minmax,O,svr,800,200,0.8258214361391993,0.827485987663296,0.6383407923381197,0.6088704589526005
minmax,s_only,s_only_minmax,O,random_forest,800,200,0.7851254936164368,0.7779946193601196,0.5878568100216587,0.6740676566565491
minmax,s_only,s_only_minmax,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
minmax,s_only,s_only_minmax,O,mlp,800,200,0.8398264940056676,0.838764913443661,0.6502075451535427,0.5876699627453522
power,all_features,all_features_power,TSV,linear_regression,800,200,0.44785698462885176,0.47487373127783067,0.33666171472691714,1.235435050550898
power,all_features,all_features_power,TSV,ridge_regression,800,200,0.8373029664539811,0.8126690400507549,0.6278014136421115,0.36462628823784904
power,all_features,all_features_power,TSV,svr,800,200,0.8794890389365205,0.8572190398402294,0.674379741422946,0.3157930063090235
power,all_features,all_features_power,TSV,random_forest,800,200,0.7907922588318439,0.7595438572117484,0.5752876186062679,0.40613561135990556
power,all_features,all_features_power,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
power,all_features,all_features_power,TSV,mlp,800,200,0.852061891094279,0.8267892531261063,0.6387669378928912,0.3494227036680196
power,all_features,all_features_power,B,linear_regression,800,200,0.2562438866175021,0.24926829719033033,0.16691093406420293,2.3038436518732306
power,all_features,all_features_power,B,ridge_regression,800,200,0.7163213349441431,0.6724412897272936,0.4865211828067074,0.5666227986118002
power,all_features,all_features_power,B,svr,800,200,0.7405163473564675,0.7230994856557706,0.5302647488597655,0.5516950719941576
power,all_features,all_features_power,B,random_forest,800,200,0.6506754704804308,0.6033858660342171,0.43471428660562034,0.6222888709398162
power,all_features,all_features_power,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
power,all_features,all_features_power,B,mlp,800,200,0.5690542964173478,0.5185412449486824,0.35922135809469763,0.672056619062327
power,all_features,all_features_power,SR,linear_regression,800,200,0.1862533753567638,0.20454124418916286,0.13804545656906936,1.8747366131150727
power,all_features,all_features_power,SR,ridge_regression,800,200,0.6730942299038232,0.6836384555365379,0.5011060127751213,0.5027326518502485
power,all_features,all_features_power,SR,svr,800,200,0.7601392157790097,0.7678353787907695,0.5767143036272264,0.442644409271333
power,all_features,all_features_power,SR,random_forest,800,200,0.6372511790165976,0.6240183125956413,0.44791879753474434,0.5350846938915084
power,all_features,all_features_power,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
power,all_features,all_features_power,SR,mlp,800,200,0.6990436484561514,0.714341430356688,0.5208124290078509,0.4887332628822863
power,all_features,all_features_power,S,linear_regression,800,200,0.44060839784335326,0.46859481631665195,0.31971455892423906,1.4983438225751524
power,all_features,all_features_power,S,ridge_regression,800,200,0.8268766372584376,0.8371445564725647,0.6385245497785887,0.4415165709172158
power,all_features,all_features_power,S,svr,800,200,0.8853831429285514,0.8791808889081367,0.6931001566619153,0.36666903695763664
power,all_features,all_features_power,S,random_forest,800,200,0.7743007742527519,0.7700313283069206,0.5681692554538584,0.49586276380612454
power,all_features,all_features_power,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
power,all_features,all_features_power,S,mlp,800,200,0.8380062893792471,0.8373005604896682,0.6380220119619835,0.4283299576535707
power,all_features,all_features_power,U,linear_regression,800,200,0.28161439056397247,0.2978311684772149,0.20914450474461097,1.4272304620479885
power,all_features,all_features_power,U,ridge_regression,800,200,0.8067444804548503,0.8102338940319436,0.6090239690831528,0.46435875954070827
power,all_features,all_features_power,U,svr,800,200,0.8508001486672765,0.8519582038309255,0.6562047159447317,0.42169891703447443
power,all_features,all_features_power,U,random_forest,800,200,0.7402020495796914,0.7311714646857229,0.539510331383044,0.528683288079922
power,all_features,all_features_power,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
power,all_features,all_features_power,U,mlp,800,200,0.8297608628167716,0.8253590500881411,0.628640697522402,0.4345367889347642
power,all_features,all_features_power,O,linear_regression,800,200,0.38563982045081824,0.40187867095249497,0.27972349962796056,1.8195184078060844
power,all_features,all_features_power,O,ridge_regression,800,200,0.8314158115809691,0.8335244656163295,0.6384413580399453,0.6001557083505643
power,all_features,all_features_power,O,svr,800,200,0.8739694428655377,0.8675277492430504,0.6817851755267873,0.5284668748479017
power,all_features,all_features_power,O,random_forest,800,200,0.7851170188806942,0.7779053659907978,0.587756244319833,0.6740711216185473
power,all_features,all_features_power,O,gbm,800,200,0.8285121606511672,0.8201372102463512,0.6314017589121519,0.606523688939951
power,all_features,all_features_power,O,mlp,800,200,0.8515125787439989,0.8388564168979238,0.6450786943604362,0.5663219429399305
power,by_component,by_component_power,TSV,linear_regression,800,200,0.44785698462885176,0.47487373127783067,0.33666171472691714,1.235435050550898
power,by_component,by_component_power,TSV,ridge_regression,800,200,0.8373029664539811,0.8126690400507549,0.6278014136421115,0.36462628823784904
power,by_component,by_component_power,TSV,svr,800,200,0.8794890389365205,0.8572190398402294,0.674379741422946,0.3157930063090235
power,by_component,by_component_power,TSV,random_forest,800,200,0.7907922588318439,0.7595438572117484,0.5752876186062679,0.40613561135990556
power,by_component,by_component_power,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
power,by_component,by_component_power,TSV,mlp,800,200,0.852061891094279,0.8267892531261063,0.6387669378928912,0.3494227036680196
power,by_component,by_component_power,B,linear_regression,800,200,0.2562438866175021,0.24926829719033033,0.16691093406420293,2.3038436518732306
power,by_component,by_component_power,B,ridge_regression,800,200,0.7163213349441431,0.6724412897272936,0.4865211828067074,0.5666227986118002
power,by_component,by_component_power,B,svr,800,200,0.7405163473564675,0.7230994856557706,0.5302647488597655,0.5516950719941576
power,by_component,by_component_power,B,random_forest,800,200,0.6506754704804308,0.6033858660342171,0.43471428660562034,0.6222888709398162
power,by_component,by_component_power,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
power,by_component,by_component_power,B,mlp,800,200,0.5690542964173478,0.5185412449486824,0.35922135809469763,0.672056619062327
power,by_component,by_component_power,SR,linear_regression,800,200,0.1862533753567638,0.20454124418916286,0.13804545656906936,1.8747366131150727
power,by_component,by_component_power,SR,ridge_regression,800,200,0.6730942299038232,0.6836384555365379,0.5011060127751213,0.5027326518502485
power,by_component,by_component_power,SR,svr,800,200,0.7601392157790097,0.7678353787907695,0.5767143036272264,0.442644409271333
power,by_component,by_component_power,SR,random_forest,800,200,0.6372511790165976,0.6240183125956413,0.44791879753474434,0.5350846938915084
power,by_component,by_component_power,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
power,by_component,by_component_power,SR,mlp,800,200,0.6990436484561514,0.714341430356688,0.5208124290078509,0.4887332628822863
power,by_component,by_component_power,S,linear_regression,800,200,0.44060839784335326,0.46859481631665195,0.31971455892423906,1.4983438225751524
power,by_component,by_component_power,S,ridge_regression,800,200,0.8268766372584376,0.8371445564725647,0.6385245497785887,0.4415165709172158
power,by_component,by_component_power,S,svr,800,200,0.8853831429285514,0.8791808889081367,0.6931001566619153,0.36666903695763664
power,by_component,by_component_power,S,random_forest,800,200,0.7743007742527519,0.7700313283069206,0.5681692554538584,0.49586276380612454
power,by_component,by_component_power,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
power,by_component,by_component_power,S,mlp,800,200,0.8380062893792471,0.8373005604896682,0.6380220119619835,0.4283299576535707
power,by_component,by_component_power,U,linear_regression,800,200,0.28161439056397247,0.2978311684772149,0.20914450474461097,1.4272304620479885
power,by_component,by_component_power,U,ridge_regression,800,200,0.8067444804548503,0.8102338940319436,0.6090239690831528,0.46435875954070827
power,by_component,by_component_power,U,svr,800,200,0.8508001486672765,0.8519582038309255,0.6562047159447317,0.42169891703447443
power,by_component,by_component_power,U,random_forest,800,200,0.7402020495796914,0.7311714646857229,0.539510331383044,0.528683288079922
power,by_component,by_component_power,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
power,by_component,by_component_power,U,mlp,800,200,0.8297608628167716,0.8253590500881411,0.628640697522402,0.4345367889347642
power,by_component,by_component_power,O,linear_regression,800,200,0.38563982045081824,0.40187867095249497,0.27972349962796056,1.8195184078060844
power,by_component,by_component_power,O,ridge_regression,800,200,0.8314158115809691,0.8335244656163295,0.6384413580399453,0.6001557083505643
power,by_component,by_component_power,O,svr,800,200,0.8739694428655377,0.8675277492430504,0.6817851755267873,0.5284668748479017
power,by_component,by_component_power,O,random_forest,800,200,0.7851170188806942,0.7779053659907978,0.587756244319833,0.6740711216185473
power,by_component,by_component_power,O,gbm,800,200,0.8285121606511672,0.8201372102463512,0.6314017589121519,0.606523688939951
power,by_component,by_component_power,O,mlp,800,200,0.8515125787439989,0.8388564168979238,0.6450786943604362,0.5663219429399305
power,s_only,s_only_power,TSV,linear_regression,800,200,0.6337466380800758,0.6467411606388946,0.4670407920572875,0.6568545581001043
power,s_only,s_only_power,TSV,ridge_regression,800,200,0.8323567403371617,0.8104024255859876,0.623475564625749,0.37130429146969446
power,s_only,s_only_power,TSV,svr,800,200,0.8271601378766589,0.7818289826178272,0.5998342967456278,0.37920268078883523
power,s_only,s_only_power,TSV,random_forest,800,200,0.7908347073049812,0.7597021152038285,0.5755894220260142,0.406094678590659
power,s_only,s_only_power,TSV,gbm,800,200,0.8233029284281577,0.7920197472547548,0.6069769776796218,0.3771025223328907
power,s_only,s_only_power,TSV,mlp,800,200,0.8209582649310919,0.7867844828722013,0.6063733708401293,0.38047339152346277
power,s_only,s_only_power,B,linear_regression,800,200,0.4492550727836617,0.42666836830175436,0.29914954849188063,1.2275549991631363
power,s_only,s_only_power,B,ridge_regression,800,200,0.6814758806334741,0.657877724094421,0.4756356871068681,0.6066707673799038
power,s_only,s_only_power,B,svr,800,200,0.701038375199298,0.664117644907146,0.48793226558261255,0.5827364001353601
power,s_only,s_only_power,B,random_forest,800,200,0.6507051059457802,0.6031743432948027,0.43461349497876994,0.6222736501956923
power,s_only,s_only_power,B,gbm,800,200,0.7174707296983284,0.6670167065661412,0.4942821380741855,0.5688753019237857
power,s_only,s_only_power,B,mlp,800,200,0.6817591615007083,0.6488970086369436,0.47029373088379883,0.6117436867367275
power,s_only,s_only_power,SR,linear_regression,800,200,0.3040311107343564,0.30106780890979185,0.20581139810406773,1.1310449258436666
power,s_only,s_only_power,SR,ridge_regression,800,200,0.6632540458517183,0.6715938231191844,0.4818017683022435,0.5150237937853457
power,s_only,s_only_power,SR,svr,800,200,0.6602248662931077,0.6460217612056359,0.47365779016524817,0.5101506691525195
power,s_only,s_only_power,SR,random_forest,800,200,0.6371093233498547,0.6235982992602084,0.44771771165481855,0.5351488283318838
power,s_only,s_only_power,SR,gbm,800,200,0.6744395230192298,0.6402623283435115,0.4587774350507381,0.5038601206665294
power,s_only,s_only_power,SR,mlp,800,200,0.6177125672374889,0.6103671291702566,0.44741608283492984,0.537163234153245
power,s_only,s_only_power,S,linear_regression,800,200,0.4940619217071902,0.5411284340573292,0.38785868685590646,1.0080914596754038
power,s_only,s_only_power,S,ridge_regression,800,200,0.8058684707902724,0.804067954750061,0.608975326162202,0.4696816409555063
power,s_only,s_only_power,S,svr,800,200,0.841490837710207,0.8374288137921908,0.648474798547372,0.4262175524070067
power,s_only,s_only_power,S,random_forest,800,200,0.7742033870140008,0.7702983351823477,0.5686717932704636,0.4959474226099816
power,s_only,s_only_power,S,gbm,800,200,0.7950711956669645,0.7924351552054695,0.5926931009041929,0.4752802940306273
power,s_only,s_only_power,S,mlp,800,200,0.8021345944770008,0.79592574508816,0.5957083278038242,0.46793489985550163
power,s_only,s_only_power,U,linear_regression,800,200,0.41733041881457206,0.4372997179490944,0.30763054137038015,0.9466153412971441
power,s_only,s_only_power,U,ridge_regression,800,200,0.7788417247277194,0.7910713128517497,0.5939341779760381,0.48873582249087455
power,s_only,s_only_power,U,svr,800,200,0.8174083833406469,0.8209548590556115,0.62179999222051,0.4499577136674859
power,s_only,s_only_power,U,random_forest,800,200,0.7400707132022186,0.7306404416525091,0.539107936953521,0.528803503588438
power,s_only,s_only_power,U,gbm,800,200,0.7840531400929694,0.7902380267078225,0.592626396080088,0.48977825731179264
power,s_only,s_only_power,U,mlp,800,200,0.7810416608052118,0.7791675465238757,0.5858862893855769,0.4920378659254966
power,s_only,s_only_power,O,linear_regression,800,200,0.516917483893296,0.5592841130207277,0.40140799883696016,1.272061183489919
power,s_only,s_only_power,O,ridge_regression,800,200,0.8110050318162431,0.8103328401305824,0.6171214292529139,0.6338384021568044
power,s_only,s_only_power,O,svr,800,200,0.8315905834763813,0.829040046329137,0.6407543691819345,0.6007620203123013
power,s_only,s_only_power,O,random_forest,800,200,0.7851524066185505,0.7779946193601196,0.5878568100216587,0.674035589748015
power,s_only,s_only_power,O,gbm,800,200,0.828618222652689,0.8203052165886041,0.6318040217194544,0.6063547760471781
power,s_only,s_only_power,O,mlp,800,200,0.7780079191844639,0.7769603303156242,0.5865494558979256,0.6782752415673379
quantile,all_features,all_features_quantile,TSV,linear_regression,800,200,0.5419990274419539,0.5381791782234847,0.3734817319359569,1.1231558372742572
quantile,all_features,all_features_quantile,TSV,ridge_regression,800,200,0.836474177237365,0.814354375160726,0.6280026159219424,0.36558709604343165
quantile,all_features,all_features_quantile,TSV,svr,800,200,0.8693645774479808,0.8519230223896262,0.6669352570692058,0.3277303471905609
quantile,all_features,all_features_quantile,TSV,random_forest,800,200,0.7905274474674724,0.7591515874019955,0.5744828094869446,0.4063872988872656
quantile,all_features,all_features_quantile,TSV,gbm,800,200,0.8265031961339943,0.7944236186510419,0.60898900047793,0.3731339796677692
quantile,all_features,all_features_quantile,TSV,mlp,800,200,0.8417868440182407,0.8159362050436494,0.6244815760249031,0.3591623464509496
quantile,all_features,all_features_quantile,B,linear_regression,800,200,0.34365592643533216,0.3188750301510295,0.2154924982060784,2.2507263934855817
quantile,all_features,all_features_quantile,B,ridge_regression,800,200,0.710670479584051,0.6713484222403191,0.48531168328450314,0.5716701976150989
quantile,all_features,all_features_quantile,B,svr,800,200,0.7377268957528931,0.7205874656050655,0.5261322921589006,0.5557580171664877
quantile,all_features,all_features_quantile,B,random_forest,800,200,0.6505522952347164,0.6028960633787644,0.43300082894916414,0.6223091704713474
quantile,all_features,all_features_quantile,B,gbm,800,200,0.7177205472714527,0.6669289471317034,0.4950884710889884,0.5684433909464289
quantile,all_features,all_features_quantile,B,mlp,800,200,0.5693124982696471,0.5189837925240529,0.36033006599005163,0.6725891191273136
quantile,all_features,all_features_quantile,SR,linear_regression,800,200,0.21140500778275678,0.2524677658573177,0.1691132250176072,1.9316253705738209
quantile,all_features,all_features_quantile,SR,ridge_regression,800,200,0.6609681431203522,0.6825771718407564,0.5031168715743796,0.5100177889831286
quantile,all_features,all_features_quantile,SR,svr,800,200,0.7379017932647158,0.7448561491997064,0.5580133167941259,0.4596206066429175
quantile,all_features,all_features_quantile,SR,random_forest,800,200,0.6367486031702406,0.6253968563644374,0.4487231410544476,0.5354112714085786
quantile,all_features,all_features_quantile,SR,gbm,800,200,0.6730259368948325,0.640577338345086,0.4601850362102188,0.504858268993557
quantile,all_features,all_features_quantile,SR,mlp,800,200,0.6906643981609271,0.703899598828299,0.5136738802704846,0.49416518848534235
quantile,all_features,all_features_quantile,S,linear_regression,800,200,0.4904631422345378,0.5301631517013055,0.3745916884975288,1.4225770196743133
quantile,all_features,all_features_quantile,S,ridge_regression,800,200,0.8172402367984184,0.8348772480893731,0.63480576993571,0.45361122368181045
quantile,all_features,all_features_quantile,S,svr,800,200,0.8758945508581364,0.8705421664610312,0.6811397566267112,0.38019746582523145
quantile,all_features,all_features_quantile,S,random_forest,800,200,0.7732259659252795,0.7684232868998537,0.5667621495673637,0.49687914083206436
quantile,all_features,all_features_quantile,S,gbm,800,200,0.7956165141003713,0.7921658982721034,0.5920900555242667,0.47472445852830053
